id,conversation_id,sendable_id,sendable_type,reply_id,body,type,kept_at,deleted_at,created_at,updated_at
236,44,673602,App\Models\Customer,,Quiero emprender,text,,,2025-12-21 12:10:40,2025-12-21 12:10:40
237,44,673602,App\Models\Customer,,No produsco pero evaluó una idea,text,,,2025-12-21 12:12:10,2025-12-21 12:12:10
238,44,673602,App\Models\Customer,,Gracias boy a observar,text,,,2025-12-21 12:13:00,2025-12-21 12:13:00
239,44,673602,App\Models\Customer,,Pero la masa para la tela toca hecharle bolitas o solamente la masa,text,,,2025-12-21 12:14:41,2025-12-21 12:14:41
240,45,673603,App\Models\Customer,,Buenos días estoy interesado en The CM07 Machine,text,,,2025-12-21 12:14:52,2025-12-21 12:14:52
241,44,673602,App\Models\Customer,,A la miquina,text,,,2025-12-21 12:15:07,2025-12-21 12:15:07
242,44,673602,App\Models\Customer,,Y que precio tendrá la máquina más económica para empezar,text,,,2025-12-21 12:16:02,2025-12-21 12:16:02
243,44,673602,App\Models\Customer,,Me gustaría de maiz,text,,,2025-12-21 12:16:53,2025-12-21 12:16:53
244,45,673603,App\Models\Customer,,Al momento a mano,text,,,2025-12-21 12:17:22,2025-12-21 12:17:22
245,44,673602,App\Models\Customer,,Si de todo esto y pasteles de pollo,text,,,2025-12-21 12:18:02,2025-12-21 12:18:02
246,44,673602,App\Models\Customer,,Si señora,text,,,2025-12-21 12:18:45,2025-12-21 12:18:45
247,45,673603,App\Models\Customer,,Son empanadas de trigo,text,,,2025-12-21 12:19:15,2025-12-21 12:19:15
248,44,673602,App\Models\Customer,,Si la idea sería siquiera 500,text,,,2025-12-21 12:19:38,2025-12-21 12:19:38
249,45,673603,App\Models\Customer,,Si más de 200,text,,,2025-12-21 12:20:13,2025-12-21 12:20:13
250,44,673602,App\Models\Customer,,En Rionegro Antioquia Colombia,text,,,2025-12-21 12:20:23,2025-12-21 12:20:23
251,45,673603,App\Models\Customer,,Orlando Fl,text,,,2025-12-21 12:20:48,2025-12-21 12:20:48
252,44,673602,App\Models\Customer,,En qué país uds se encuentran ubicados,text,,,2025-12-21 12:21:28,2025-12-21 12:21:28
253,44,673602,App\Models\Customer,,Uds,text,,,2025-12-21 12:21:32,2025-12-21 12:21:32
254,44,673602,App\Models\Customer,,Esa sería la más económica,text,,,2025-12-21 12:22:39,2025-12-21 12:22:39
255,44,673602,App\Models\Customer,,Y q formas de pago fuera de contado,text,,,2025-12-21 12:24:20,2025-12-21 12:24:20
256,44,673602,App\Models\Customer,,Muchas gracias miraré con quién asociarme muchas gracias,text,,,2025-12-21 12:25:39,2025-12-21 12:25:39
257,44,673602,App\Models\Customer,,Muchas gracias,text,,,2025-12-21 12:26:21,2025-12-21 12:26:21
258,45,673603,App\Models\Customer,,Podemos recoger si eso es disponible,text,,,2025-12-21 12:29:00,2025-12-21 12:29:00
259,45,673603,App\Models\Customer,,So por favor,text,,,2025-12-21 12:30:09,2025-12-21 12:30:09
260,45,673603,App\Models\Customer,,Si,text,,,2025-12-21 12:30:13,2025-12-21 12:30:13
261,45,673603,App\Models\Customer,,Y ha como ir a ver la máquina y traer nuestra masa,text,,,2025-12-21 12:35:43,2025-12-21 12:35:43
262,45,673603,App\Models\Customer,,Por favor,text,,,2025-12-21 12:36:34,2025-12-21 12:36:34
263,46,673604,App\Models\Customer,,Bienvenido a Bolsos de Moda Colombia BMC🇨🇴🎒 un gusto Santiago Díaz . Haz Click Catálogo Virtual♥️👜💼🎒https://photos.app.goo.gl/PvCpan4TSGSB45WY9,text,,,2025-12-21 13:05:19,2025-12-21 13:05:19
264,46,673604,App\Models\Customer,,Ya miro el vídeo,text,,,2025-12-21 13:12:59,2025-12-21 13:12:59
265,47,673605,App\Models\Customer,,A mano,text,,,2025-12-21 13:42:20,2025-12-21 13:42:20
266,48,673606,App\Models\Customer,,A mano,text,,,2025-12-21 13:47:13,2025-12-21 13:47:13
267,48,673606,App\Models\Customer,,Estoy empezando,text,,,2025-12-21 13:47:23,2025-12-21 13:47:23
268,47,673605,App\Models\Customer,,Empanadas de trigo,text,,,2025-12-21 14:14:21,2025-12-21 14:14:21
269,49,673607,App\Models\Customer,,a mano,text,,,2025-12-21 14:21:18,2025-12-21 14:21:18
270,49,673607,App\Models\Customer,,maiz,text,,,2025-12-21 14:25:25,2025-12-21 14:25:25
271,49,673607,App\Models\Customer,,si claro,text,,,2025-12-21 14:26:04,2025-12-21 14:26:04
272,49,673607,App\Models\Customer,,colombia Villavicencio,text,,,2025-12-21 14:27:01,2025-12-21 14:27:01
273,49,673607,App\Models\Customer,,ficha técnica gracias,text,,,2025-12-21 14:28:28,2025-12-21 14:28:28
274,49,673607,App\Models\Customer,,evaluaré información gracias,text,,,2025-12-21 14:29:46,2025-12-21 14:29:46
275,47,673605,App\Models\Customer,,Más de 200,text,,,2025-12-21 15:01:16,2025-12-21 15:01:16
276,50,422413,App\Models\Customer,,O,text,,,2025-12-21 15:02:38,2025-12-21 15:02:38
277,50,422413,App\Models\Customer,,Dime,text,,,2025-12-21 15:04:05,2025-12-21 15:04:05
278,51,434533,App\Models\Customer,,A mano,text,,,2025-12-21 15:30:12,2025-12-21 15:30:12
279,51,434533,App\Models\Customer,,Tododos,text,,,2025-12-21 15:36:39,2025-12-21 15:36:39
280,51,434533,App\Models\Customer,,+ de 200,text,,,2025-12-21 15:40:00,2025-12-21 15:40:00
281,51,434533,App\Models\Customer,,Quito ecuador,text,,,2025-12-21 15:40:58,2025-12-21 15:40:58
282,52,673608,App\Models\Customer,,Saludos,text,,,2025-12-21 15:47:51,2025-12-21 15:47:51
283,52,673608,App\Models\Customer,,Estoy empezando,text,,,2025-12-21 15:49:01,2025-12-21 15:49:01
284,52,673608,App\Models\Customer,,Realizó pastelitos con harina de trigo,text,,,2025-12-21 15:49:39,2025-12-21 15:49:39
285,52,673608,App\Models\Customer,,Me gustaría saber qué máquinas tienes que me puedan ayudar,text,,,2025-12-21 15:49:56,2025-12-21 15:49:56
286,52,673608,App\Models\Customer,,Veo que esas máquinas son de empanadas,text,,,2025-12-21 15:51:56,2025-12-21 15:51:56
287,52,673608,App\Models\Customer,,Y yo vendo pastelitos,text,,,2025-12-21 15:52:04,2025-12-21 15:52:04
288,52,673608,App\Models\Customer,,Entonces envíame video de alguna que se adapte a mi necesidad,text,,,2025-12-21 15:52:38,2025-12-21 15:52:38
289,52,673608,App\Models\Customer,,República Dominicana,text,,,2025-12-21 16:05:00,2025-12-21 16:05:00
290,52,673608,App\Models\Customer,,Distrito nacional.,text,,,2025-12-21 16:05:09,2025-12-21 16:05:09
291,52,673608,App\Models\Customer,,Solo de trigo,text,,,2025-12-21 16:05:52,2025-12-21 16:05:52
292,52,673608,App\Models\Customer,,Yo quiero una que produzca menos,text,,,2025-12-21 16:06:57,2025-12-21 16:06:57
293,52,673608,App\Models\Customer,,Algo más económico,text,,,2025-12-21 16:07:05,2025-12-21 16:07:05
294,53,673609,App\Models\Customer,,Precio de la maquina para hacer enpanada,text,,,2025-12-21 16:25:12,2025-12-21 16:25:12
295,53,673609,App\Models\Customer,,De maíz 🌽,text,,,2025-12-21 16:26:21,2025-12-21 16:26:21
296,54,673610,App\Models\Customer,,3,text,,,2025-12-21 16:47:30,2025-12-21 16:47:30
297,54,673610,App\Models\Customer,,Estoy. Evaluadon para. Poner negocio,text,,,2025-12-21 16:48:45,2025-12-21 16:48:45
298,54,673610,App\Models\Customer,,Solo quisiera. Saber precio,text,,,2025-12-21 16:49:01,2025-12-21 16:49:01
299,54,673610,App\Models\Customer,,Equipo,text,,,2025-12-21 16:49:05,2025-12-21 16:49:05
300,51,434533,App\Models\Customer,,Maiz,text,,,2025-12-21 17:10:13,2025-12-21 17:10:13
301,1,673123,App\Models\Customer,,400,text,,,2025-12-21 17:23:31,2025-12-21 17:23:31
302,1,673123,App\Models\Customer,,500,text,,,2025-12-21 17:23:47,2025-12-21 17:23:47
303,55,415003,App\Models\Customer,,,attachment,,,2025-12-21 17:32:01,2025-12-21 17:32:01
304,1,673123,App\Models\Customer,,Trigo,text,,,2025-12-21 17:33:43,2025-12-21 17:33:43
305,1,673123,App\Models\Customer,,Empanadas,text,,,2025-12-21 17:37:35,2025-12-21 17:37:35
306,1,673123,App\Models\Customer,,400,text,,,2025-12-21 17:42:48,2025-12-21 17:42:48
307,1,673123,App\Models\Customer,,400,text,,,2025-12-21 17:43:53,2025-12-21 17:43:53
308,1,673123,App\Models\Customer,,Hola,text,,,2025-12-21 17:49:50,2025-12-21 17:49:50
309,56,673612,App\Models\Customer,,A,text,,,2025-12-21 17:55:25,2025-12-21 17:55:25
310,56,673612,App\Models\Customer,,a mano,text,,,2025-12-21 17:55:44,2025-12-21 17:55:44
311,1,673123,App\Models\Customer,,400,text,,,2025-12-21 17:56:50,2025-12-21 17:56:50
312,56,673612,App\Models\Customer,,1000,text,,,2025-12-21 18:00:46,2025-12-21 18:00:46
313,56,673612,App\Models\Customer,,O un poco más,text,,,2025-12-21 18:00:57,2025-12-21 18:00:57
314,56,673612,App\Models\Customer,,Maiz,text,,,2025-12-21 18:17:54,2025-12-21 18:17:54
315,56,673612,App\Models\Customer,,Empanadas de maíz,text,,,2025-12-21 18:19:11,2025-12-21 18:19:11
316,56,673612,App\Models\Customer,,Medellín Colombia,text,,,2025-12-21 18:19:57,2025-12-21 18:19:57
317,56,673612,App\Models\Customer,,Si por favor,text,,,2025-12-21 18:21:33,2025-12-21 18:21:33
318,1,673123,App\Models\Customer,,400,text,,,2025-12-21 18:37:26,2025-12-21 18:37:26
319,57,178785,App\Models\Customer,,A mano,text,,,2025-12-21 18:38:33,2025-12-21 18:38:33
320,57,178785,App\Models\Customer,,200,text,,,2025-12-21 18:52:43,2025-12-21 18:52:43
321,57,178785,App\Models\Customer,,Y una de 500 en cuanto me sale,text,,,2025-12-21 18:54:43,2025-12-21 18:54:43
322,57,178785,App\Models\Customer,,Ibagué Colombia,text,,,2025-12-21 18:55:33,2025-12-21 18:55:33
323,57,178785,App\Models\Customer,,Ficha técnica,text,,,2025-12-21 18:57:59,2025-12-21 18:57:59
324,1,673123,App\Models\Customer,,1000,text,,,2025-12-21 19:05:43,2025-12-21 19:05:43
325,1,673123,App\Models\Customer,,1000,text,,,2025-12-21 19:12:08,2025-12-21 19:12:08
326,1,673123,App\Models\Customer,,1000,text,,,2025-12-21 19:28:15,2025-12-21 19:28:15
327,1,673123,App\Models\Customer,,1000,text,,,2025-12-21 19:35:00,2025-12-21 19:35:00
328,1,673123,App\Models\Customer,,1000,text,,,2025-12-21 19:37:49,2025-12-21 19:37:49
329,58,673616,App\Models\Customer,,200,text,,,2025-12-21 19:42:26,2025-12-21 19:42:26
330,58,673616,App\Models\Customer,,"Si claro, que precio tiene ?",text,,,2025-12-21 19:49:51,2025-12-21 19:49:51
331,1,673123,App\Models\Customer,,1000,text,,,2025-12-21 19:55:25,2025-12-21 19:55:25
332,1,673123,App\Models\Customer,,1000,text,,,2025-12-21 19:55:50,2025-12-21 19:55:50
333,58,673616,App\Models\Customer,,200,text,,,2025-12-21 19:57:37,2025-12-21 19:57:37
334,1,673123,App\Models\Customer,,1000,text,,,2025-12-21 20:01:38,2025-12-21 20:01:38
335,59,673618,App\Models\Customer,,200,text,,,2025-12-21 20:14:14,2025-12-21 20:14:14
336,60,159487,App\Models\Customer,,500,text,,,2025-12-21 20:49:32,2025-12-21 20:49:32
337,60,159487,App\Models\Customer,,Trigo y maíz,text,,,2025-12-21 20:51:37,2025-12-21 20:51:37
338,60,159487,App\Models\Customer,,Empanadas pasteles,text,,,2025-12-21 20:54:57,2025-12-21 20:54:57
339,60,159487,App\Models\Customer,,Ecuador tena,text,,,2025-12-21 20:59:59,2025-12-21 20:59:59
340,60,159487,App\Models\Customer,,Ecuador,text,,,2025-12-21 21:01:01,2025-12-21 21:01:01
341,61,196772,App\Models\Customer,,Necesito precios. La idea es crear empresa,text,,,2025-12-21 21:09:40,2025-12-21 21:09:40
342,62,671941,App\Models\Customer,,".

https://foiio.cn/tiewQUqm/102736980640989358969f71fe?_t1766369778814",text,,,2025-12-21 21:16:59,2025-12-21 21:16:59
343,63,567419,App\Models\Customer,,200,text,,,2025-12-21 21:22:46,2025-12-21 21:22:46
344,63,567419,App\Models\Customer,,200,text,,,2025-12-21 21:23:05,2025-12-21 21:23:05
345,63,567419,App\Models\Customer,,En el momento es un proyecto,text,,,2025-12-21 21:25:10,2025-12-21 21:25:10
346,64,570044,App\Models\Customer,,200 a 500,text,,,2025-12-21 21:44:31,2025-12-21 21:44:31
347,64,570044,App\Models\Customer,,300,text,,,2025-12-21 21:48:24,2025-12-21 21:48:24
348,64,570044,App\Models\Customer,,Pasta facil y de maiz,text,,,2025-12-21 21:49:12,2025-12-21 21:49:12
349,64,570044,App\Models\Customer,,Por ahora empanada,text,,,2025-12-21 21:50:02,2025-12-21 21:50:02
350,64,570044,App\Models\Customer,,Ibague tolima,text,,,2025-12-21 21:50:41,2025-12-21 21:50:41
351,64,570044,App\Models\Customer,,Si la ficha y un video,text,,,2025-12-21 21:51:46,2025-12-21 21:51:46
352,64,570044,App\Models\Customer,,Gracias,text,,,2025-12-21 21:51:49,2025-12-21 21:51:49
353,64,570044,App\Models\Customer,,Gracias,text,,,2025-12-21 21:55:10,2025-12-21 21:55:10
354,65,673619,App\Models\Customer,,200,text,,,2025-12-21 22:14:03,2025-12-21 22:14:03
355,65,673619,App\Models\Customer,,Es un proyecto que estamos haciendo,text,,,2025-12-21 22:15:00,2025-12-21 22:15:00
356,65,673619,App\Models\Customer,,Qué precio tiene ?,text,,,2025-12-21 22:15:39,2025-12-21 22:15:39
357,65,673619,App\Models\Customer,,500,text,,,2025-12-21 22:16:07,2025-12-21 22:16:07
358,65,673619,App\Models\Customer,,Maíz,text,,,2025-12-21 22:16:38,2025-12-21 22:16:38
359,65,673619,App\Models\Customer,,Empanadas de maíz,text,,,2025-12-21 22:17:16,2025-12-21 22:17:16
360,65,673619,App\Models\Customer,,Houston,text,,,2025-12-21 22:17:52,2025-12-21 22:17:52
361,66,655834,App\Models\Customer,,"Estoy planeando producir , para hacer un negocio familiar .. al menos 500",text,,,2025-12-21 22:50:47,2025-12-21 22:50:47
362,66,655834,App\Models\Customer,,Estoy experimentando opciones .  No descartó ninguna opción,text,,,2025-12-21 22:53:23,2025-12-21 22:53:23
363,1,673123,App\Models\Customer,,A mano,text,,,2025-12-22 05:57:20,2025-12-22 05:57:20
364,1,673123,App\Models\Customer,,A mano,text,,,2025-12-22 06:09:09,2025-12-22 06:09:09
365,41,673581,App\Models\Customer,,Cotizar,text,,,2025-12-22 06:32:42,2025-12-22 06:32:42
366,39,673597,App\Models\Customer,,Solo andaba mirando gra,text,,,2025-12-22 06:32:49,2025-12-22 06:32:49
367,41,673581,App\Models\Customer,,Gracias igualmente,text,,,2025-12-22 06:33:46,2025-12-22 06:33:46
368,51,434533,App\Models\Customer,,Estoy mirando,text,,,2025-12-22 06:36:27,2025-12-22 06:36:27
369,63,567419,App\Models\Customer,,Solo me interesa por ahora cotizar,text,,,2025-12-22 06:52:09,2025-12-22 06:52:09
370,63,567419,App\Models\Customer,,"Me gustaría saber si todas las máquinas son igual de grandes o hay más pequeñas, me refiero a  la publicidad que dice 200; 500; y 1000",text,,,2025-12-22 06:54:03,2025-12-22 06:54:03
371,67,201672,App\Models\Customer,,Comprar,text,,,2025-12-22 06:55:32,2025-12-22 06:55:32
372,67,201672,App\Models\Customer,,Por las fiestas estoy tratando de coordinar el día que pueda hacer el viaje a Miami,text,,,2025-12-22 06:56:06,2025-12-22 06:56:06
373,43,649266,App\Models\Customer,,No quiero comprar,text,,,2025-12-22 06:56:56,2025-12-22 06:56:56
374,63,567419,App\Models\Customer,,Me podrías regalar la descripción de cada una y el precio? Por favor,text,,,2025-12-22 06:58:42,2025-12-22 06:58:42
375,8,191300,App\Models\Customer,,,voice,,,2025-12-22 07:01:10,2026-01-05 12:37:34
377,8,191300,App\Models\Customer,,,attachment,,,2025-12-22 07:01:12,2026-01-05 12:37:34
378,8,191300,App\Models\Customer,,,voice,,,2025-12-22 07:01:59,2026-01-05 12:37:34
379,8,191300,App\Models\Customer,,,attachment,,,2025-12-22 07:01:59,2026-01-05 12:37:34
380,63,567419,App\Models\Customer,,300 empanadas,text,,,2025-12-22 07:05:32,2025-12-22 07:05:32
381,23,440639,App\Models\Customer,,https://youtu.be/ybOtF_sD5vk?si=fjCLddB6PJcjOxpv,text,,,2025-12-22 07:16:20,2025-12-22 07:16:20
382,51,434533,App\Models\Customer,,Gracias,text,,,2025-12-22 07:29:23,2025-12-22 07:29:23
383,63,567419,App\Models\Customer,,Masa de maíz,text,,,2025-12-22 07:43:27,2025-12-22 07:43:27
384,63,567419,App\Models\Customer,,Empanadas y arepas,text,,,2025-12-22 07:44:23,2025-12-22 07:44:23
385,63,567419,App\Models\Customer,,En el municipio de La Plata Huila,text,,,2025-12-22 07:45:22,2025-12-22 07:45:22
386,63,567419,App\Models\Customer,,Vale gracias,text,,,2025-12-22 07:46:36,2025-12-22 07:46:36
387,51,434533,App\Models\Customer,,En que pais y ciudad se encuentran,text,,,2025-12-22 09:20:31,2025-12-22 09:20:31
388,44,673602,App\Models\Customer,,Estoy mirando,text,,,2025-12-22 09:23:50,2025-12-22 09:23:50
389,68,669613,App\Models\Customer,,Hola buenos días si tienes alguna máquina para empanadas,text,,,2025-12-22 09:28:24,2025-12-22 09:28:24
390,69,673623,App\Models\Customer,,"Hola que tal, contestando tu pregunta a mano",text,,,2025-12-22 09:28:46,2025-12-22 09:28:46
391,69,673623,App\Models\Customer,,"Estaba viendo en la página y la cm08 es una buena opción, me regalas la información",text,,,2025-12-22 09:29:36,2025-12-22 09:29:36
392,51,434533,App\Models\Customer,,Exelente,text,,,2025-12-22 09:45:42,2025-12-22 09:45:42
393,69,673623,App\Models\Customer,,Al día manualmente se están produciendo 156 empanadas pero tenemos un crecimiento,text,,,2025-12-22 09:48:04,2025-12-22 09:48:04
394,70,648142,App\Models\Customer,,,attachment,,,2025-12-22 09:48:05,2025-12-22 09:48:05
395,69,673623,App\Models\Customer,,leyendo  la descripción también sirve para varios productos,text,,,2025-12-22 09:49:19,2025-12-22 09:49:19
396,69,673623,App\Models\Customer,,Ok gracias,text,,,2025-12-22 09:50:06,2025-12-22 09:50:06
397,61,196772,App\Models\Customer,,Estoy solo cotizando. Es para crear una empresa,text,,,2025-12-22 10:06:45,2025-12-22 10:06:45
398,61,196772,App\Models\Customer,,Iniciando de 100 a 200,text,,,2025-12-22 10:14:01,2025-12-22 10:14:01
399,68,669613,App\Models\Customer,,Estamos cotizando para ver si compramos una,text,,,2025-12-22 10:43:09,2025-12-22 10:43:09
400,68,669613,App\Models\Customer,,Un proyecto,text,,,2025-12-22 10:44:15,2025-12-22 10:44:15
401,71,671654,App\Models\Customer,,Información xfq,text,,,2025-12-22 11:21:30,2025-12-22 11:21:30
402,71,671654,App\Models\Customer,,Que precio tiene,text,,,2025-12-22 11:23:12,2025-12-22 11:23:12
403,71,671654,App\Models\Customer,,Estaba cotizand0,text,,,2025-12-22 11:34:19,2025-12-22 11:34:19
404,72,673626,App\Models\Customer,,A mano,text,,,2025-12-22 13:18:36,2025-12-22 13:18:36
405,72,673626,App\Models\Customer,,Estoy cotizando,text,,,2025-12-22 13:36:53,2025-12-22 13:36:53
406,73,567346,App\Models\Customer,,Si produsco empanadas a mano,text,,,2025-12-22 13:44:38,2025-12-22 13:44:38
407,73,567346,App\Models\Customer,,Un promedio de 300 empanadas,text,,,2025-12-22 13:51:33,2025-12-22 13:51:33
408,73,567346,App\Models\Customer,,Trabajo con maza de maiz,text,,,2025-12-22 13:52:48,2025-12-22 13:52:48
409,73,567346,App\Models\Customer,,"Por el momento hacemos empanadas de carne y de pollo, tambien hacemos arepa de huevo",text,,,2025-12-22 13:54:19,2025-12-22 13:54:19
410,73,567346,App\Models\Customer,,En Colombia en la ciudad de Santa Marta,text,,,2025-12-22 13:55:59,2025-12-22 13:55:59
411,73,567346,App\Models\Customer,,Por favor me envia la ficha tecnica,text,,,2025-12-22 14:02:39,2025-12-22 14:02:39
412,73,567346,App\Models\Customer,,Ustedes tienen tambien una maquina para amazar?,text,,,2025-12-22 14:03:09,2025-12-22 14:03:09
413,73,567346,App\Models\Customer,,Ok muchas gracias,text,,,2025-12-22 14:04:53,2025-12-22 14:04:53
414,73,567346,App\Models\Customer,,🙏👌,text,,,2025-12-22 14:05:55,2025-12-22 14:05:55
415,74,430215,App\Models\Customer,,K precio tine,text,,,2025-12-22 14:24:05,2025-12-22 14:24:05
416,74,430215,App\Models\Customer,,Un proyecto,text,,,2025-12-22 14:24:47,2025-12-22 14:24:47
417,74,430215,App\Models\Customer,,Si pero voy a hacer ya el proyecto nesecito saber el valor y k nesecito,text,,,2025-12-22 14:25:50,2025-12-22 14:25:50
418,74,430215,App\Models\Customer,,500 empanada aproximación,text,,,2025-12-22 14:26:48,2025-12-22 14:26:48
419,74,430215,App\Models\Customer,,Maiz,text,,,2025-12-22 14:27:24,2025-12-22 14:27:24
420,74,430215,App\Models\Customer,,Todos,text,,,2025-12-22 14:27:59,2025-12-22 14:27:59
421,74,430215,App\Models\Customer,,Bogotá Colombia,text,,,2025-12-22 14:28:34,2025-12-22 14:28:34
422,74,430215,App\Models\Customer,,Si,text,,,2025-12-22 14:29:11,2025-12-22 14:29:11
423,73,567346,App\Models\Customer,,Estoy mirando,text,,,2025-12-22 14:34:31,2025-12-22 14:34:31
424,75,174751,App\Models\Customer,,No produzco,text,,,2025-12-22 15:48:17,2025-12-22 15:48:17
425,75,174751,App\Models\Customer,,Quiero producir,text,,,2025-12-22 15:48:32,2025-12-22 15:48:32
426,75,174751,App\Models\Customer,,2000,text,,,2025-12-22 15:49:24,2025-12-22 15:49:24
427,75,174751,App\Models\Customer,,Ya tengo el lugar,text,,,2025-12-22 15:49:35,2025-12-22 15:49:35
428,75,174751,App\Models\Customer,,Pues si me sugieren no hay problema,text,,,2025-12-22 15:51:51,2025-12-22 15:51:51
